CNAME,GES_FLD,WG,RA,DEC,SNR,TEFF,E_TEFF,LOGG,E_LOGG,FEH,XI,MH,ALPHA_FE,VRAD,E_VRAD,VSINI,E_VSINI,TEFF_PHOT,E_TEFF_PHOT,TEFF_IRFM,E_TEFF_IRFM,FBOL_IRFM,HE1,LI1,C1,C2,C3,N2,N3,O1,O2,NE1,NE2,NA1,MG1,MG2,AL1,AL2,AL3,SI1,SI2,SI3,SI4,S1,S2,S3,CA1,CA2,SC1,SC2,TI1,TI2,V1,V2,CR1,CR2,MN1,FE1,FE2,FE3,CO1,NI1,CU1,ZN1,SR1,Y1,Y2,ZR1,ZR2,NB1,MO1,RU1,BA2,LA2,CE2,PR2,ND2,SM2,EU2,GD2,DY2,SPT
06270027-0458318,NGC2232,WG11:WG10:WG12:WG13,96.75112499999835,-4.975499999999917,100.4873,5889.0,2.0,4.298968,0.045907527,-0.0057318737,0.91,,,-13.675999999999998,0.3646097,2.0,2.6907248,,,,,,,1.7595991999999998,8.14,,,,,,,,,6.0899997,7.46,,6.25,,,7.41,7.38,,,,,,6.46,6.2,3.184,3.38,4.92,4.9700003,4.04,,5.61,5.7000003,5.33,7.46,7.47,,4.78,6.18,4.04,4.5539999999999985,,,2.13,,,,,,2.19,1.49,,,1.59,,,,,G1V
06300989-0437442,NGC2232,WG11:WG10:WG12:WG13,97.54120833333168,-4.6289444444443655,98.47253,5386.0,17.0,3.583884,0.055716872,-0.392302,1.02,,,-8.987,0.364628,2.0,2.3526175,,,,,,,1.8654076,7.95,,,,,8.512,,,,5.72,7.14,,6.0499997,,,7.08,7.0,,,,,,6.11,5.96,,3.01,4.56,4.64,3.62,,5.17,5.0649996,4.86,7.05,7.04,,4.5,5.78,3.73,4.1940002,,,1.52,,,,,,1.73,1.02,,,1.13,,,,,G3V
06302210-0442091,NGC2232,WG11:WG10:WG12:WG13,97.59208333333169,-4.702527777777698,59.816936,5115.0,26.0,3.3473506,0.043573193,-0.04874076,1.46,,,-6.2540502999999985,0.36531213,2.0083332,2.8863323,,,,,,,-0.402923,8.03,,,,,8.762,,,,6.06,7.46,,6.3799996,,,7.4,7.05,,,,,,6.34,6.39,3.0,3.3200002,4.97,4.91,4.04,,5.54,5.44,5.38,7.36,7.39,,4.87,6.18,4.07,4.604,,,2.05,2.72,2.56,,,,2.004,1.05,1.7900001,,1.69,,0.38,,,K0III-IV
06251103-0447232,NGC2232,WG11:WG12:WG13,96.2959583333317,-4.789777777777696,62.144413,4932.0,0.0,3.86,0.0,0.02,0.98250604,,,-0.0547,0.32161534,5.5625,3.402,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1299996,7.7099996,,,,,,,,,,,,,,,,,,,,,,,K1IV
06271055-0446482,NGC2232,WG11:WG12:WG13,96.7939583333317,-4.780055555555474,145.30864,11798.0,750.0,4.18107,0.2,0.0,,,,24.952799,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06261769-0432240,NGC2232,WG11:WG12:WG13,96.57370833333172,-4.539999999999924,204.14363,17172.0,750.0,4.04321,0.2,0.0,,,,38.399998,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06284715-0420108,NGC2232,WG11:WG12:WG13,97.19645833333168,-4.3363333333332585,157.63297,10100.0,750.0,4.2,0.2,-0.3,2.0,,,47.6089,0.31164023,4.3727269999999985,1.6872725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06283953-0424474,NGC2232,WG11:WG10:WG12:WG13,97.16470833333167,-4.4131666666665925,103.68297,4693.0,24.0,2.4865253,0.071712166,-0.028856898,1.5500001,,,60.3703,0.36463714,2.3691268,3.3766272000000006,,,,,,,-1.0,7.98,,,,,8.772,,,,6.24,7.43,,6.39,,,7.52,7.36,,,,,,6.4,,2.94,3.3700001000000004,4.9,4.97,4.03,,5.58,5.56,5.33,7.4,7.49,,4.94,6.17,4.2,4.324,,,2.16,2.6,2.61,,2.0,,2.2740002,1.07,1.7900001,,1.72,,0.38,,,K1III
06255461-0448200,NGC2232,WG11:WG10:WG12:WG13,96.47754166666503,-4.805555555555474,91.84227,5148.0,7.0,2.9606905,0.017504218999999998,-0.17138952,1.62,,,61.7854,0.36471558,2.2079759,3.360776,,,,,,,-1.0,7.95,,,,,8.432,,,,6.1099997,7.37,,6.25,,,7.28,7.17,,,,,,6.29,6.15,2.81,3.14,4.75,4.71,3.8799999,,5.43,5.36,5.18,7.26,7.3,,4.72,5.96,3.82,4.284,,,1.86,2.48,2.52,,1.93,,2.0440001,0.91,1.6800001,,1.5,,0.26,,,G5III
06274913-0512421,NGC2232,WG11:WG12:WG13,96.95470833333168,-5.2116944444443565,72.09385999999998,5036.0,14.0,2.7710470000000003,0.07055238,-0.22417052,1.56,,,63.092453000000006,0.3649977,2.0583334,2.5010574,,,,,,,-1.0,7.78,,,,,8.702,,,,6.04,7.2799997,,6.27,,,7.31,7.06,,,,,,6.2400002,,2.92,3.27,4.73,4.81,3.8899999,,5.35,5.3,5.14,7.23,7.27,,4.78,6.01,4.0,4.284,,,1.81,2.34,2.42,,1.83,,2.004,0.82,1.61,,1.53,,0.37,,,G8III
06284491-0430195,NGC2232,WG11:WG10:WG12:WG13,97.18712499999836,-4.505416666666591,63.10526700000001,4800.0,60.0,2.5887873,0.12512314,-0.24198264,1.47,,,64.26155,0.3652573,2.0194445,2.865672,,,,,,,-0.5285123,,,,,,8.712,,,,6.0899997,7.259999799999999,,6.19,,,7.27,7.04,,,,,,6.23,6.36,2.92,3.24,4.82,4.81,3.9399998,,5.42,5.2200003,5.1,7.18,7.23,,4.83,6.03,3.99,4.3840002999999985,,,1.84,2.44,2.38,,1.89,,1.954,0.86,1.6600001,,1.65,,0.37,,,G8III
06275034-0441552,NGC2232,WG11:WG10:WG12:WG13,96.95974999999837,-4.698666666666587,126.20238,5733.0,103.0,2.084778,0.071163155,-0.57997227,2.315,,,65.54259499999999,0.36538193,6.71225,5.3176994,,,,,,,1.49122,7.31,,,,,8.292,,,,6.0699997,7.3,,5.7999997,,,7.09,6.89,,,,,,6.0,5.52,,2.64,4.54,4.34,3.5870001000000005,,4.99,4.915,4.85,6.94,6.87,,4.46,5.71,3.6,3.974,,,1.33,2.76,2.08,,,,1.924,0.5,1.0,,1.02,,-0.13,,,F8IV
06274892-0458366,NGC2232,WG11:WG10:WG12:WG13,96.95383333333169,-4.976833333333249,81.474525,4990.0,38.0,2.8872392,0.086250834,-0.08628162,1.54,,,67.28485,0.3648637,2.061111,2.4556549,,,,,,,-1.0,7.92,,,,,8.832,,,,6.2799997,7.41,,6.3799996,,,7.4,7.19,,,,,,6.35,6.29,3.08,3.4,4.93,4.91,4.06,,5.43,5.35,5.28,7.34,7.37,,4.94,6.15,4.09,4.464,,,2.03,2.52,2.57,,1.9,,2.0440001,0.91,1.71,,1.62,,0.45,,,G8III
06255787-0425266,NGC2232,WG11:WG10:WG12:WG13,96.49112499999838,-4.424055555555482,40.40913,5227.0,94.0,3.1857202,0.18394835,-0.024971217,1.6949999,,,79.8244,0.36620995,2.0777779,2.5715517999999995,,,,,,,0.42593822,8.07,,,,,9.202,,,,6.29,7.39,,6.22,,,7.43,7.24,,,7.28,,,6.39,,3.1,3.3600001000000006,4.98,4.85,4.07,,5.56,5.64,5.39,7.38,7.51,,4.98,6.15,4.09,4.6140003,,,2.25,3.04,2.95,,2.13,,2.144,1.28,1.96,,1.78,,0.6,,,G5III
06254941-0453169,NGC2232,WG11:WG12:WG13,96.4558749999984,-4.8880277777776975,83.212975,6262.0,0.0,3.78,0.0,-0.1,1.3540167,,,90.49555,0.36742175,9.752988,5.955678,,,,,,,2.0652905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.8399997,,,,,,,,,,,,,,,,,,,,,,,F8IV
06260369-0425057,NGC2232,WG11:WG12:WG13,96.51537499999836,-4.418249999999924,177.70825,5040.0,43.0,3.2724204,0.08454728,-0.14979114,0.99,,,107.55835,0.36027247,2.1928568,3.040411,,,,,,,,8.02,,,,,,,,,5.94,7.22,,,,,7.3,,,,,,,6.35,,2.91,3.3000002,4.8,4.84,3.937,,5.42,5.42,5.15,7.33,7.3,,4.72,6.14,4.03,4.464,,,2.38,2.79,2.79,,2.22,,2.484,1.14,1.86,,1.76,,,,,G8III
06281610-0447046,NGC2232,WG11:WG10:WG12:WG13,97.06708333333168,-4.78461111111103,111.15449,4833.0,23.0,2.770182,0.13750076,-0.41811925,1.4,,,121.66755,0.36550263,7.2515,5.1176414,,,,,,,1.2293456,7.64,,,,,8.532001,,,,5.81,7.0699997,,6.06,,,7.03,7.19,,,,,,6.03,5.99,2.73,2.94,4.56,4.47,3.75,,5.14,5.055,4.84,6.92,7.04,,4.51,5.62,3.49,3.824000100000001,,,1.67,2.25,2.29,,1.72,,1.8740001,0.84,1.32,,1.25,,0.07000001,,,K0III-IV
06250101-0440001,NGC2232,WG11:WG12:WG13,96.25420833333172,-4.666694444444365,156.92805,8991.0,750.0,3.0831628,0.7,-0.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06281222-0431438,NGC2232,WG11:WG12:WG13,97.05091666666505,-4.5288333333332575,229.89775,8173.0,750.0,3.2044544,0.45,-0.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A9IV
06293646-3117402,NGC2243,WG11,97.40191666666502,-31.29449999999948,90.7713,5208.0,60.0,4.6145024,0.11632519,-0.08,0.87,,,-16.079199,0.36557823,6.6389999999999985,4.8522263,,,,,,,0.91,,,,,,,,,,6.04,7.45,,6.35,,,7.43,7.34,,,,,,6.271,,3.254,3.2,4.96,4.95,4.127,,5.56,5.6549997,5.39,7.34,7.41,,4.8,6.12,3.99,4.584,,,2.06,,,,,,1.984,,,,,,,,,
06295252-3121339,NGC2243,WG11,97.46883333333167,-31.359416666666146,76.78495,6088.0,58.0,4.288223,0.114859305,-0.146,1.12,,,2.7241502,0.36597708,5.736786,4.991207599999999,,,,,,,2.21,8.01,,,,,,,,,5.84,7.09,,6.13,,,7.17,7.33,,,7.13,,,5.851,6.0,,2.81,4.76,4.61,4.097,,5.26,5.325,5.05,7.2,7.24,,4.7,5.8,3.87,4.224,,,1.98,,,,,,1.544,,,,1.37,,,,,
06292841-3117174,NGC2243,WG11,97.36837499999837,-31.28816666666615,193.6315,4149.0,60.0,1.3365288,0.114205495,-0.535,1.715,,,59.12715,0.36438304,3.960357,4.0444546,,,,,,,-0.27,,,,,,,,,,5.78,7.12,,5.99,,,7.16,,,,,,,5.901,,2.714,2.72,4.39,4.47,3.5670002,,5.03,4.9649997,,6.86,6.91,,4.51,5.69,3.64,3.944,,,1.63,1.94,2.13,,,,1.7540001,0.53,1.21,,1.11,,0.09,,,
06293385-3107310,NGC2243,WG11:WG10,97.39104166666502,-31.125277777777253,100.35641,4846.0,61.0,2.5985453,0.116020724,-0.42,1.505,,,93.48025,0.3651553,4.6324997,4.215018700000001,,,,,,,0.31,8.14,,,,,,,,,5.83,7.39,,6.23,,,7.34,7.29,,,,,,6.181,,2.864,2.96,4.69,4.85,3.717,,5.11,5.0049996,4.77,6.99,7.04,,4.6,5.83,3.77,4.464,,,1.6,2.25,2.23,,,,1.4940001,0.45,1.0999999,,1.09,,0.16,,,
06410374+1007248,NGC2264,WG12,100.26558333333165,10.123555555555383,78.40275,4912.0,71.0,4.3615294,0.06281279,-0.13504386,1.08,,,-48.879898,0.36709186,9.5625,5.807101,,,,,,,0.8246146999999999,,,,,,,,,,6.2,7.56,,,,,7.29,,,,,,,6.4900002,,3.26,3.26,5.09,4.89,4.27,,5.53,,,7.35,7.17,,4.82,6.03,,,,,1.96,2.61,,,2.19,,1.8,2.47,2.8799999,,,,,,,K3V
06411701+0957120,NGC2264,WG12,100.32087499999832,9.953333333333164,129.795,6056.0,40.0,3.8660238,0.035262566,-0.37464035,1.14,,,-35.223,0.36464986,3.7475,3.3308084000000004,,,,,,,2.591291,,,,,,,,,,5.8199997,7.11,,6.16,,,7.11,,,,,,,6.1600003,,,2.93,4.51,4.52,,,5.17,,,7.11,7.05,,4.69,5.82,,,,,1.51,,,,,,1.7099999,0.69,,,,,,,,F8V
06402313+0956198,NGC2264,WG12,100.09637499999829,9.938833333333166,86.84232,4700.0,74.0,4.587853,0.11338098,-0.08153114,1.2533332,,,-24.715649,0.3674684,10.415501,6.0024295,,,,,,,0.7656232,,,,,,,,,,,7.56,,6.5099998,,,7.35,,,,,,,6.73,,3.38,3.38,5.22,,4.4,,5.63,6.1800003,,7.42,7.43,,4.93,6.15,,,,,2.95,3.02,,,2.62,,,1.5,2.85,,,,,,,K4V
06404634+0911008,NGC2264,WG12,100.19308333333164,9.183555555555401,61.882412,5664.0,41.0,4.4181523,0.018824289,-0.09303549,0.82,,,-18.12115,0.36598617,5.3028574,4.5011790000000005,,,,,,,1.5266864,,,,,,,,,,5.97,7.34,,6.37,,,7.29,,,,,,,6.4100003,,,3.2900002,4.91,4.83,4.05,,5.52,5.6,,7.35,7.3,,4.89,6.14,,,,,1.99,,,,,,2.01,,,,,,,,,G1V
06403720+0926513,NGC2264,WG12,100.1549999999983,9.447583333333174,235.97156,6074.0,11.0,4.1953830000000005,0.004693339,0.065492496,1.1,,,-16.6609,0.36467558,5.1235,4.413068,,,,,,,2.394028,,,,,,,,,,6.15,7.46,,6.46,,,7.48,,,,7.61,,,6.57,,,3.42,4.95,4.9500003,4.07,,5.63,5.58,,7.53,7.52,,4.85,6.24,,,,,2.11,,,,,,2.24,1.35,,,,,,,,F8V
06411010+0914326,NGC2264,WG12,100.29208333333165,9.242388888888735,82.47829,5700.0,23.0,4.1534385999999985,0.04555007,-0.06936771,0.97,,,-10.54495,0.36483815,2.2881818,2.7593412,,,,,,,1.6386056,,,,,,,,,,6.12,7.77,,6.5699997,,,7.5,,,,7.3,,,6.44,,3.08,3.52,5.01,5.02,4.06,,5.49,5.58,,7.4,7.39,,4.88,6.2,,,,,1.98,,,,,,1.9599999,1.33,,,,,,,,G5IV-V
06402147+0941505,NGC2264,WG12,100.08945833333165,9.697361111110947,236.59889,7670.0,0.0,4.06,0.0,-0.11,,,,-8.7781,0.38078186,31.8048,5.1770287,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A9IV
06395738+0913593,NGC2264,WG12,99.98908333333164,9.233138888888735,98.4736,5925.0,19.0,4.2679253,0.050639372,-0.05437121,0.91,,,-4.96955,0.36524385,4.854,3.9929082,,,,,,,1.7131957999999998,,,,,,,,,,5.98,7.42,,6.2599998,,,7.41,,,,,,,6.46,,,3.27,4.86,4.9,,,5.57,5.57,,7.41,7.42,,4.92,6.14,,,,,2.03,,,,,,2.2,1.32,,,,,,,,F9IV-V
06412224+0907372,NGC2264,WG12,100.34266666666494,9.126999999999846,258.2468,6782.0,0.0,4.18,0.0,-0.07,,,,-3.4019,3.0413814,,,,,,,,,2.9189007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F3IV-V
06401919+0945352,NGC2264,WG12,100.07995833333165,9.759777777777613,44.36758,4963.0,3.0,4.4153085,0.13224769,-0.07267302,1.09,,,-1.3053,0.3690266,8.922228,5.7914176,,,,,,,0.74812895,,,,,,,,,,6.23,7.54,,6.44,,,7.42,,,,,,,,,,3.43,5.07,,4.23,,5.71,6.04,,7.51,7.41,,4.97,6.24,,,,,2.65,2.79,,,2.88,,2.01,,,,,,,,,K3V
06393161+0947355,NGC2264,WG12,99.88170833333164,9.793194444444275,104.24854,5976.0,89.0,4.571687,0.097499885,0.0561142,1.63,,,-0.73889995,0.3651719,5.677159,4.5154924,,,,,,,1.133428,,,,,,,,,,6.12,7.509999799999999,,6.3599997,,,7.52,,,,7.07,,,6.4300003,,,3.38,5.03,4.86,4.29,,5.58,5.88,,7.5,7.48,,4.95,6.33,,,,,2.26,,,,,,2.0700002,1.45,,,,,,,,G2V
06403477+1001205,NGC2264,WG12,100.14487499999832,10.02236111111094,35.712967,5210.0,128.0,2.812456,0.16363244,-0.019275138,1.895,,,47.3925,0.36707178,2.1916666,2.6179295,,,,,,,0.55955493,,,,,,,,,,6.1299996,7.2799997,,6.48,,,,,,,7.18,,,6.26,,3.22,3.1200001,5.01,,4.09,,5.74,,,7.31,7.28,,4.99,6.07,,,,,2.25,,,,3.2,,,,1.85,,,,0.45999998,,,G8III
06413292+0919035,NGC2264,WG12,100.38716666666494,9.317638888888732,175.5896,6574.0,144.0,4.547432,0.17427936,0.058875334,1.97,,,48.60735,0.36987305,12.008476,5.483749,,,,,,,2.2629907000000005,,,,,,,,,,6.1099997,7.31,,6.22,,,7.44,,,,7.5,,,6.44,,,3.3200002,4.87,4.89,,,5.53,5.54,,7.48,7.57,,,6.14,,,,,2.07,,,,,,2.1100001,1.29,,,,,,,,F5IV-V
06402676+0925282,NGC2264,WG12,100.11149999999832,9.42449999999984,83.79136,5606.0,37.0,4.3900766,0.005837829,0.08960726,0.88,,,51.3892,0.36500528,3.8181818,4.001391399999998,,,,,,,1.4228461,,,,,,,,,,6.12,7.61,,6.39,,,7.54,,,,,,,6.57,,3.18,3.51,5.07,4.9900002,4.22,,5.69,5.64,,7.59,7.53,,5.03,6.38,,,,,2.33,,,,,,2.27,2.06,,,,,,,,G2V
06394098+0944148,NGC2264,WG12,99.92074999999832,9.73744444444428,50.41005300000001,6043.0,163.0,4.3810353,0.030288117000000007,0.17254512,1.435,,,56.056953,0.36707538,7.01075,4.9918203000000005,,,,,,,1.6664871,,,,,,,,,,6.17,7.5699997,,6.47,,,7.58,,,,7.16,,,6.56,,4.18,3.39,5.19,4.87,4.3199997,,5.71,5.8,,7.6,7.51,,5.01,6.36,,,,,2.17,,,,,,2.19,,,,,,,,,G2V
06413651+0918374,NGC2264,WG12,100.4021249999983,9.310388888888733,33.86018,5138.0,0.0,4.45,0.0,-0.13,,,,59.7504,0.36913958,7.4411,5.1561527,,,,,,,-1.0,,,,,,,,,,5.98,7.509999799999999,,6.29,,,7.26,,,,,,,6.54,,3.29,3.2,5.07,4.94,4.18,,5.59,,,7.36,7.28,,4.99,6.1,,,,,1.73,,,,,,1.9499999,,,,,,,,,
06421167+0944128,NGC2264,WG12,100.5486249999983,9.736888888888725,123.94001000000002,4821.0,19.0,3.3023148,0.011768202,0.08309697,1.04,,,70.0789,0.3647221,4.146528,4.050566000000001,,,,,,,-1.0,,,,,,,,,,6.2,7.72,,6.6499996,,,,,,,,,,6.59,,3.19,3.5300002,5.15,,4.3399997,,5.68,5.69,,7.58,7.53,,5.09,6.38,,,,,2.25,2.59,,,2.17,,,0.99,1.71,,,,0.45,,,K1IV
06401996+0935434,NGC2264,WG12,100.08316666666494,9.595388888888724,51.326843,5380.0,87.0,4.5386690000000005,0.18462758,-0.4849829000000001,0.96000004,,,84.7996,0.36812037,8.051516000000001,5.7819066,,,,,,,1.4578525,,,,,,,,,,5.71,7.21,,6.1,,,7.01,,,,,,,6.13,,2.94,3.01,4.88,4.77,,,5.37,5.76,,6.94,6.9,,,5.82,,,,,,,,,2.24,,1.4399999,,,,,,,,,G8V
06403948+0948391,NGC2264,WG12,100.16449999999833,9.810861111110947,37.67496,5311.0,123.0,4.6757503,0.19649763,-0.15999992,1.6650001,,,101.27285,0.36874044,8.207303,5.4861326,,,,,,,1.6624699,,,,,,,,,,5.95,7.41,,6.37,,,7.23,,,,,,,6.36,,,3.13,5.0,4.66,4.12,,5.66,,,7.33,7.27,,4.86,6.06,,,,,2.05,,,,,,1.5799999,1.63,,,,,,,,K2V
06413008+0949454,NGC2264,WG12,100.37533333333164,9.82927777777761,171.61033999999995,6421.0,0.0,4.08,0.0,-0.94,,,,103.9616,0.5964401999999999,,,,,,,,,2.734838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F7IVw
06403242+1001522,NGC2264,WG12,100.13508333333164,10.031166666666495,84.98305500000002,7239.0,0.0,3.91,0.0,-0.3,,,,,,,,,,,,,,2.790481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A8II
07381931+2135220,NGC2420,WG11,114.5804583333314,21.58944444444408,101.37552,6461.0,61.0,3.6974423,0.11669362,-0.38,1.38,,,68.18645500000001,0.3662834,8.5796,5.981039,,,,,,,2.85,7.83,,,,,,,,,5.8,7.22,,5.94,,,7.04,7.02,,,6.86,,,6.021,5.98,,2.7,4.7,4.5,4.487,,5.27,5.245,4.96,7.09,7.06,,4.61,5.74,3.68,4.1140003,,,1.76,,,,,,1.974,,,,1.4,,,,,
07382724+2133166,NGC2420,WG11:WG10,114.61349999999807,21.55461111111075,115.64813,4878.0,57.0,3.0048401,0.11396827,-0.118,1.20698,,,71.285255,0.3644989,2.0,2.5704894,,,,,,,1.07,8.04,,,,,8.932,,,,6.03,7.37,,6.2,,,7.42,7.28,,,,,,6.2810000000000015,6.05,2.964,3.18,4.71,4.93,3.8170002,,5.4,5.4449997,5.15,7.27,7.35,,4.68,6.05,3.87,4.534,,,2.05,2.28,2.55,,,,2.134,0.91,1.6700001,,1.59,,0.37,,,
07382285+2134069,NGC2420,WG11,114.59520833333141,21.568583333332967,112.698654,5016.0,64.0,3.2739797000000004,0.11519376,-0.06737649999999999,1.5,,,76.194496,0.36926824,13.260353,5.4145193,,,,,,,1.16,8.11,,,,,,,,,5.99,7.36,,6.19,,,7.39,7.54,,,,,,6.221,6.37,3.024,3.12,4.74,4.82,3.867,,5.39,5.4849997,5.23,7.23,7.33,,4.72,5.99,4.11,4.644,,,2.08,2.46,,,,,2.0540001,1.0,1.77,,1.68,,0.46,,,
07384226+2131021,NGC2420,WG11,114.67608333333136,21.517249999999642,123.08804,5029.0,63.0,3.231269,0.123142116,-0.1,2.21,,,81.152855,0.36455253,3.1858764,3.7904484,,,,,,,1.15,8.71,,,,,8.832,,,,6.17,7.28,,6.42,,,7.58,8.86,,,7.38,,,6.151,,3.5939999,3.38,5.08,5.01,4.3069997,,5.66,5.5049996,5.22,7.26,7.27,,5.02,6.13,4.02,4.064,,,3.23,3.77,3.79,,,,3.634,2.56,3.1599998,,3.01,,1.34,,,
07375169-3843326,NGC2451,WG11:WG10:WG12:WG13,114.46537499999808,-38.72572222222156,41.95644,5247.0,15.0,4.6399016,0.050034467,0.01720334,1.25,,,-15.63095,0.36822173,7.8028,5.362649,,,,,,,1.5826293,8.45,,,,,,,,,6.2999997,7.64,,6.3399997,,,7.5,7.45,,,,,,6.51,,3.304,3.49,5.08,5.02,4.36,,5.7,5.845,5.48,7.54,7.49,,4.97,6.24,4.05,4.494,,,2.21,3.05,,,2.45,,2.1200001,1.62,3.31,,1.87,,,,,K0V
07471095-3715160,NGC2451,WG11:WG12:WG13,116.795624999998,-37.25444444444381,298.2376700000001,6172.0,3.0,3.9442003,0.011513497,-0.067486376,1.33,,,-7.04985,0.36471722,5.6502857,5.078355,,,,,,,1.5390084,8.05,,,,,,,,,6.0499997,7.45,,6.22,,,7.39,7.4,,,6.91,,,6.4300003,6.21,3.504,3.3500001000000004,4.91,4.89,4.12,,5.5,5.38,5.25,7.39,7.38,,4.86,6.07,4.08,4.494,,,1.96,,2.52,,,,2.19,1.17,1.58,,1.46,,0.21,,,F6IV
07452652-3811471,NGC2451,WG11:WG12:WG13,116.36049999999805,-38.19641666666601,148.17816000000005,5997.0,11.0,4.2044067,0.0056923926,-0.02216132,1.05,,,-6.7617,0.36489582,4.9695,4.188312000000002,,,,,,,1.5215923,8.1,,,,,,,,,6.04,7.31,,6.19,,,7.36,7.46,,,7.06,,,6.4100003,6.18,3.324,3.2900002,4.83,4.82,3.87,,5.52,5.4900002,5.27,7.42,7.42,,4.87,6.12,4.02,4.524,,,2.04,,,,,,2.15,1.27,,,1.53,,0.33,,,F8V
07451819-3802491,NGC2451,WG11:WG12:WG13,116.3257916666647,-38.04697222222158,292.80212,8000.0,750.0,2.5329218,1.2,0.0,,,,32.364000000000004,0.32107067,2.0,1.9466666,,,,,,,,8.02,,,,,,,,,6.16,7.44,,,,,7.74,6.6,,,6.91,,,6.2810000000000015,,,2.71,5.65,4.67,5.0569997,,5.87,5.2549996,5.88,7.36,6.88,,5.22,6.65,4.72,4.784,,,1.91,,,,,,2.104,,2.78,,2.2,,,,,
07372474-3844072,NGC2451,WG11:WG10:WG12:WG13,114.35308333333141,-38.73533333333268,136.61133,5136.0,11.0,2.7892907000000005,0.04738713,-0.07489357,1.51,,,53.167053,0.36447108,2.9499998,3.480674,,,,,,,-1.0,7.8,,,,,8.602,,,,6.3199997,7.41,,6.3399997,,,7.41,7.2,,,,,,6.4,6.07,3.01,3.3600001000000006,4.81,4.86,3.9699998,,5.5,5.39,5.25,7.37,7.43,,4.85,6.12,3.96,4.494,,,1.96,2.43,2.56,,1.87,,2.264,0.9,1.6400001,,1.51,,0.3,,,G5III
07371406-3843587,NGC2451,WG11:WG12:WG13,114.30858333333136,-38.732972222221576,189.471,6459.0,183.0,3.8650286,0.0070707514,-0.068964645,1.82,,,60.0915,0.38872656,19.406864,5.8444886,,,,,,,1.7729986,8.2,,,,,9.442,,,,6.27,7.09,,6.28,,,7.32,7.62,,,7.93,,,6.35,6.31,4.064,3.19,4.79,4.7200003,4.2869997,,5.41,5.81,5.27,7.34,7.44,,4.8,6.01,4.2,4.3640003,,,1.89,3.88,,,,,1.6899999,0.85,,,1.56,,,,,F5IV-V
07490017-3810109,NGC2451,WG11:WG10:WG12:WG13,117.25070833333136,-38.16969444444381,111.89009,5270.0,30.0,4.425259,0.01516223,0.40060392,0.90999997,,,63.17995,0.36534953,6.83875,4.881086,,,,,,,-1.0,8.68,,,,,,,,,6.65,7.99,,6.8399997,,,7.93,7.71,,,,,,6.79,6.64,3.51,3.97,5.31,5.4900002,4.54,,5.97,6.14,6.0,7.87,7.93,,5.42,6.76,4.7,4.964,,,2.61,2.87,3.05,,2.56,,2.3700001,,,,2.0,,0.87,,,K0V
07472153-3747373,NGC2451,WG11:WG10:WG12:WG13,116.83970833333136,-37.7936944444438,129.19557,5611.0,57.0,3.6923277,0.06766285,0.099557295,1.08,,,64.39005,0.3644358,2.2627273,2.9117076,,,,,,,-1.0,8.19,,,,,,,,,6.2799997,7.5699997,,6.46,,,7.59,7.31,,,,,,6.59,6.24,3.17,3.5700002,4.98,5.1,4.11,,5.73,5.59,5.5,7.6,7.57,,4.96,6.35,4.23,4.6940002,,,2.18,,2.66,,,,2.25,1.67,1.8000001,,1.47,,0.45,,,G5IV-V
07400903-3741350,NGC2451,WG11:WG10:WG12:WG13,115.03762499999806,-37.69305555555492,36.287178,5679.0,57.0,4.2273273,0.04534239,0.07502887,1.4649999,,,77.74685,0.36768544,5.6087503,4.580978,,,,,,,1.8411385,8.04,,,,,,,,,6.19,7.509999799999999,,6.3999996,,,7.4,6.9,,,,,,6.53,,3.45,3.38,5.14,4.78,4.2599998,,5.71,5.98,5.56,7.52,7.29,,5.13,6.29,4.28,4.4040003,,,2.11,,,,,,1.79,,2.01,,1.69,,,,,G5IV-V
