CNAME,GES_FLD,WG,RA,DEC,SNR,TEFF,E_TEFF,LOGG,E_LOGG,FEH,XI,MH,ALPHA_FE,VRAD,E_VRAD,VSINI,E_VSINI,TEFF_PHOT,E_TEFF_PHOT,TEFF_IRFM,E_TEFF_IRFM,FBOL_IRFM,HE1,LI1,C1,C2,C3,N2,N3,O1,O2,NE1,NE2,NA1,MG1,MG2,AL1,AL2,AL3,SI1,SI2,SI3,SI4,S1,S2,S3,CA1,CA2,SC1,SC2,TI1,TI2,V1,V2,CR1,CR2,MN1,FE1,FE2,FE3,CO1,NI1,CU1,ZN1,SR1,Y1,Y2,ZR1,ZR2,NB1,MO1,RU1,BA2,LA2,CE2,PR2,ND2,SM2,EU2,GD2,DY2,SPT
06411827+0933535,NGC2264,WG12,100.3261249999983,9.56486111111095,39.20813,4829.0,432.0,4.4253087,0.1322477,-0.23015372,2.28,,,21.484802,0.36944556,9.0394,6.150621,,,,,,,3.6,,,,,,,,,,,,,6.2799997,,,7.15,,,,,,,,,3.28,3.17,,4.54,4.2799997,,5.41,,,7.14,7.19,,4.79,5.94,,,,,2.49,,,,2.35,,,,2.56,,,,,,,K3V
06400565+0935492,NGC2264,WG12,100.02354166666498,9.596999999999836,145.86879,6174.0,0.0,3.82,0.0,-0.03,,,,21.5256,0.49874732,39.40658,7.692034700000002,,,,,,,3.4759164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F8IV
06410051+0929159,NGC2264,WG12,100.25212499999832,9.487777777777618,69.34751,4791.0,0.0,4.48,0.0,-0.06,,,,21.617601,0.5501693,30.211994,7.507163999999999,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K3V
06403749+0954579,NGC2264,WG12,100.15620833333165,9.916083333333164,189.35323,5981.0,0.0,4.17,0.0,0.04,,,,21.8307,0.32122007,4.201429,3.1785715,,,,,,,3.5356513999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F9IV-V
06411258+0952311,NGC2264,WG12,100.30241666666498,9.875333333333165,80.00648000000002,4520.0,0.0,4.54,0.0,-0.05,,,,21.90365,0.5688843000000001,30.78776,7.6277447,,,,,,,3.1268373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K4V
06410025+0958496,NGC2264,WG12,100.25104166666495,9.980444444444275,146.0333,5223.0,0.0,4.52,0.0,-0.07,,,,22.145351,0.41338474,24.824802,6.339055,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K1V
06411963+0931443,NGC2264,WG12,100.33179166666494,9.528972222222064,61.46927,4555.0,0.0,4.51,0.0,-0.06,,,,22.3666,0.5734129,31.518059,7.764450599999999,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K4V
06410433+0948221,NGC2264,WG12,100.26804166666498,9.806138888888725,92.483574,4827.0,36.0,4.2670910000000015,0.4358616,-0.16267301,2.15,,,22.470451,0.41294247,23.675743,6.1386379999999985,,,,,,,3.6,,,,,,,,,,6.02,,,6.45,,,7.23,,,,,,,6.56,,3.13,3.0900002,5.03,4.67,4.18,,5.5,,,7.3,7.56,,4.87,6.0,,,,,2.32,2.73,,,,,,,,,,,,,,K3V
06395553+0913179,NGC2264,WG12,99.98137499999832,9.221638888888732,76.25458499999998,6240.0,52.0,3.9964817,0.09270655,-0.31762537,1.32,,,23.180252,0.36592904,5.2565002,4.074864,,,,,,,2.9232519,,,,,,,,,,5.8199997,7.09,,6.3599997,,,7.13,,,,6.95,,,6.28,,,3.0900002,4.65,4.57,,,5.29,5.37,,7.14,7.19,,,5.84,,,,,1.76,,,,,,2.0300002,0.8,,,,,,,,F8V
06404335+0950595,NGC2264,WG12,100.1806249999983,9.849861111110943,76.87079,4550.0,0.0,4.262862,0.4461356,-0.15858741,1.85,,,23.463501,0.3720996,14.315235,5.297659,,,,,,,3.6,,,,,,,,,,6.0699997,7.2799997,,,,,7.29,,,,,,,6.4,,2.97,3.24,,4.87,3.9699998,,,,,7.31,7.58,,,6.04,,,,,2.63,2.57,,,,,,1.32,,,,,,,,K3V
06401404+0920285,NGC2264,WG12,100.05849999999832,9.34124999999984,74.31639,5181.0,0.0,4.16,0.0,-0.03,,,,24.2129,1.3419076,51.99091,8.505455,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K0IV
06410577+1008417,NGC2264,WG12,100.27399999999832,10.144916666666493,67.088585,5620.0,27.0,4.3498697,0.045829754,-0.26273298,0.9,,,24.225351,0.365889,5.524786,4.586056,,,,,,,1.6169698,,,,,,,,,,5.81,7.22,,6.19,,,7.15,,,,,,,6.23,,,3.1000001,4.7,4.61,3.8,,5.36,,,7.19,7.18,,4.73,5.96,,,,,1.79,,,,,,1.9399999,1.15,,,,,,,,G1.5V
06415385+0958427,NGC2264,WG12,100.4743749999983,9.978527777777607,95.68917,6317.0,0.0,3.87,0.0,-0.07,,,,24.562252,0.5397949000000001,27.473639,7.158687599999999,,,,,,,2.2669303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5IV-V
06402989+0950104,NGC2264,WG12,100.12454166666494,9.836222222222057,100.78874,4870.0,4.0,3.8726854,0.03898363,-0.09330772,1.41,,,25.4977,0.365799,7.7457,5.338343,,,,,,,3.6,,,,,,,,,,6.24,7.59,,6.3199997,,,7.23,,,,,,,6.58,,3.27,3.22,5.12,4.83,4.39,,5.71,,,7.36,7.19,,4.82,6.05,,,,,2.2,2.92,,,2.57,,2.0900002,1.23,1.98,,,,,,,K3V
06414780+0934096,NGC2264,WG12,100.44916666666498,9.569333333333171,62.092094,4565.0,48.0,4.1032777000000005,0.24018458,-0.2887181,1.34,,,25.981901,0.36857492,10.4383335,6.324549,,,,,,,3.6,,,,,,,,,,6.0899997,7.29,,6.17,,,7.2,,,,9.32,,,,,3.06,3.16,4.9,4.67,4.13,,,,,7.18,7.5,,4.62,5.95,,,,,2.84,2.71,,,2.19,,2.0300002,1.41,,,,,,,,K3V
06404750+0949289,NGC2264,WG12,100.19791666666498,9.824694444444274,91.9735,4790.0,0.0,4.46,0.0,-0.04,,,,26.849602,0.7908324000000001,36.427055,8.75267,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K3V
06412947+0914128,NGC2264,WG12,100.37279166666498,9.236888888888734,69.15966999999999,5795.0,47.0,4.3416142,0.09462025,0.1790312,1.31,,,27.615452,0.36524495,3.242727,3.5270097,,,,,,,2.2960093,,,,,,,,,,6.41,7.72,,6.64,,,7.61,,,,7.47,,,6.64,,3.36,3.6000001000000004,5.15,5.01,4.35,,5.75,5.79,,7.63,7.68,,5.16,6.47,,,,,2.24,,,,,,2.0400002,1.47,2.06,,,,,,,G2V
06401376+0952067,NGC2264,WG12,100.05733333333166,9.86852777777761,43.416634,4677.0,205.0,4.318301,0.31906542,-0.0115265865,0.1,,,28.278801,0.3731723,10.4045,5.557907,,,,,,,0.19579469,,,,,,,,,,6.35,7.61,,6.5099998,,,7.38,,,,,,,6.58,,,3.63,5.09,,,,5.8,,,7.53,7.47,,5.0,6.31,,,,,,2.72,,,3.07,,,,,,,,,,,K3V
06405223+1016044,NGC2264,WG12,100.21762499999832,10.267888888888717,104.63302,6330.0,82.0,4.176739,0.14060155,-0.123872474,1.89,,,28.767302,0.37737188,15.490032,5.6947044999999985,,,,,,,2.7819996,,,,,,,,,,,7.35,,,,,,,,,7.75,,,,,,,,4.71,4.3199997,,5.34,,,7.41,7.44,,,6.0,,,,,1.95,,,,,,1.87,1.02,,,,,,,,F5IV-V
06413715+0920599,NGC2264,WG12,100.40479166666498,9.349972222222062,198.03441,5936.0,11.0,4.2870035,0.023880884,0.18038817,,,,29.550451,0.36426005,2.7845454,3.1881285,,,,,,,2.2966607000000003,,,,,,,,,,6.33,7.62,,6.5299997,,,7.62,,,,7.6,,,6.61,,,3.5,5.02,5.01,4.19,,5.74,5.58,,7.62,7.6,,4.98,6.36,,,,,2.19,,,,,,2.2,1.51,,,,,,,,
06410883+0923430,NGC2264,WG12,100.28679166666498,9.395277777777617,54.38569,4315.0,0.0,4.55,0.0,-0.06,,,,31.003101,3.0051596000000003,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K4V
06404485+0957442,NGC2264,WG12,100.18687499999832,9.96227777777761,37.13107,4605.0,90.0,4.392746,0.17205168,-0.10816053,1.1,,,33.2809,0.37151083,10.017273,6.3702435,,,,,,,3.6,,,,,,,,,,6.0899997,7.39,,6.14,,,7.33,,,,9.32,,,,,3.26,3.41,,,4.3199997,,5.48,,,7.34,7.42,,4.96,6.21,,,,,2.8,3.04,,,,,,,,,,,,,,K4V
06403431+0919110,NGC2264,WG12,100.14295833333165,9.319722222222065,159.0149,6412.0,0.0,4.09,0.0,-0.42,,,,33.48175,0.381448,16.523094,6.1033373,,,,,,,2.890287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2V
06413386+1004544,NGC2264,WG12,100.39108333333164,10.081777777777608,129.38806,5969.0,19.0,4.1162257,0.014151991,-0.0331549,,,,34.805504,0.36458677,3.3445451,3.3786511,,,,,,,2.338988,,,,,,,,,,6.0699997,7.39,,6.47,,,7.38,,,,7.21,,,6.4100003,,,3.3300002,4.83,4.84,4.11,,5.52,5.5,,7.42,7.44,,4.88,6.18,,,,,1.97,,,,,,2.0800002,1.2,,,,,,,,
06414119+0932428,NGC2264,WG12,100.4216249999983,9.545222222222062,86.284584,6383.0,95.0,4.325744599999998,0.1326474,-0.123688,1.8050001,,,37.0533,0.36709395,8.888675,5.6939715999999985,,,,,,,2.9235768,,,,,,,,,,6.17,7.38,,,,,7.4,,,,,,,6.3,,,3.3400002,4.89,4.86,4.12,,5.37,5.54,,7.37,7.38,,5.04,6.12,,,,,1.84,,,,,,1.79,0.99,,,,,,,,F6IV
06404953+0953230,NGC2264,WG12,100.2063749999983,9.889722222222057,103.585365,7535.0,0.0,4.08,0.0,-0.17,,,,37.1773,3.0,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F0III
06420663+0956026,NGC2264,WG12,100.52762499999828,9.934055555555387,207.39085,6899.0,0.0,4.13,0.0,-0.06,,,,37.9215,0.41973737,35.17801,5.8634634000000005,,,,,,,2.7114067000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1V
06402676+0913309,NGC2264,WG12,100.11149999999832,9.225277777777624,83.32975,5916.0,60.0,4.498005,0.071606606,0.135002,1.24,,,41.1818,0.36575773,5.5115,4.9339447,,,,,,,2.600129,,,,,,,,,,6.08,7.59,,6.42,,,7.56,,,,7.65,,,6.56,,,3.43,5.02,5.0,4.15,,5.74,5.6800003,,7.58,7.58,,4.98,6.29,,,,,2.31,,,,,,2.3600001,1.61,,,,,,,,G2V
06404817+0924118,NGC2264,WG12,100.20070833333165,9.40327777777762,225.5727,6314.0,0.0,3.88,0.0,-0.16,,,,41.469852,0.8010983,34.726357,8.530126,,,,,,,1.8105139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5IV-V
06410157+0915215,NGC2264,WG12,100.25654166666494,9.255972222222066,155.25668000000005,5395.0,4.0,3.9263523,0.10820028,0.26292375,1.11,,,42.693752,0.3643771,2.7972727,3.50984,,,,,,,2.0733707,,,,,,,,,,6.5699997,7.8500004,,6.66,,,7.73,,,,7.5,,,6.740000200000001,,3.47,3.8000002,5.25,5.34,4.48,,5.85,5.83,,7.74,7.74,,5.24,6.55,,,,,2.4,2.88,,,,,2.26,2.17,1.96,,,,,,,K0IV
06412667+0923547,NGC2264,WG12,100.3611249999983,9.398527777777616,152.6668,6288.0,0.0,3.92,0.0,-0.01,,,,42.758354,4.2426405,,,,,,,,,1.9206419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F6IV
06401504+1004516,NGC2264,WG12,100.06266666666498,10.080999999999829,123.97208,5530.0,0.0,4.47,0.0,-0.16,,,,44.15165,0.3776843,16.530051999999998,5.442278,,,,,,,1.4203546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G8V
06404604+1008447,NGC2264,WG12,100.19183333333164,10.145749999999829,103.772125,5729.0,25.0,4.1433806,0.055248808,-0.330396,0.87,,,46.2947,0.36516708,4.7525,3.722431,,,,,,,1.768728,,,,,,,,,,5.79,7.38,,6.37,,,7.17,,,,7.14,,,6.2200003,,,3.13,4.68,4.7000003,3.6399999,,5.28,,,7.16,7.19,,4.61,5.82,,,,,1.65,,,,,,1.91,1.18,,,,,,,,G1.5V
07382241+2133466,NGC2420,WG11:WG10,114.59337499999808,21.562944444444078,64.9282,5306.0,58.0,3.7416925,0.115634054,-0.15,1.34,,,74.86575,0.36515522,2.15,2.969885,,,,,,,1.63,8.3,,,,,,,,,5.96,7.35,,6.2,,,7.29,7.27,,,,,,6.211,6.32,2.954,3.04,4.77,4.83,3.857,,5.42,5.4449997,5.18,7.24,7.32,,4.65,5.92,3.84,4.394,,,2.04,,2.55,,,,2.194,,1.69,,1.53,,,,,
07452252-3725012,NGC2451,WG11:WG12:WG13,116.34383333333142,-37.41699999999937,362.73724,6316.0,248.0,4.1114440000000005,0.105023764,0.17413153,1.8,,,-2.3342,0.3766651,17.114967,5.6053977,,,,,,,1.4938848,8.33,,,,,8.872,,,,6.3799996,7.73,,6.43,,,7.61,7.87,,,7.51,,,6.59,6.51,3.724,3.49,5.04,5.04,4.01,,5.66,5.7549996,5.49,7.57,7.7,,4.99,6.24,4.31,4.534,,,2.17,,2.77,,,,2.0600002,1.18,,,1.77,,0.45,,,F6V
07443216-3821291,NGC2451,WG11:WG10:WG12:WG13,116.13399999999805,-38.35808333333268,184.60332,6314.0,53.0,4.036761,0.11503299,-0.12171037,2.08,,,-2.15295,0.37042937,12.880911,5.6849246,,,,,,,1.7781374,8.1,,,,,9.472,,,,6.02,7.4,,6.18,,,7.32,7.43,,,7.41,,,6.35,6.25,3.744,3.2,4.78,4.7400002,4.157,,5.35,5.5849996,5.25,7.33,7.38,,4.89,6.01,4.12,4.414,,,1.93,,,,,,1.87,1.09,,,1.65,,,,,F6IV
07405202-3722025,NGC2451,WG11:WG12:WG13,115.21674999999807,-37.367361111110476,157.07796000000005,6313.0,66.0,3.9434726,0.044994503,-0.13133906,1.48,,,-1.17575,0.36510515,5.6730003,4.6417303,,,,,,,3.156752,7.98,,,,,,,,,5.91,7.3199997,,6.04,,,7.34,7.38,,,6.98,,,6.4700003,6.24,,3.2900002,4.88,4.85,4.067,,5.42,5.34,5.2,7.32,7.33,,4.76,6.01,3.94,4.3840002999999985,,,1.98,,,,,,2.1200001,1.02,,,1.46,,,,,F6IV
07434119-3836348,NGC2451,WG11:WG12:WG13,115.92162499999806,-38.60966666666601,223.88058,5813.0,16.0,4.352501,0.04213203,-0.11351379,0.8766666999999999,,,-0.41705,0.36455724,4.749,3.9345028,,,,,,,1.1547177,8.0,,,,,,,,,5.97,7.4,,6.2,,,7.33,7.33,,,,,,6.35,6.11,3.164,3.27,4.78,4.8,3.8799999,,5.43,5.51,5.17,7.35,7.36,,4.69,6.06,3.95,4.484,,,1.96,,,,,,2.13,1.39,,,1.51,,0.31,,,G1V
07435449-3821582,NGC2451,WG11:WG10:WG12:WG13,115.97704166666472,-38.36616666666602,151.8875,6300.0,0.0,3.85,0.0,-0.18,1.3590115,,,1.0853,0.87622344,36.734104,8.88171,,,,,,,1.7732878,8.16,,,,,9.282001,,,,6.32,7.51,,6.35,,,7.63,7.71,,,7.34,,,6.6210003,,,3.02,5.03,5.24,4.447,,5.88,5.685,5.61,7.44,7.26,,5.11,6.35,4.11,4.394,,,2.35,,,,,,2.714,,,,1.79,,,,,F5IV-V
07430754-3841144,NGC2451,WG11:WG10:WG12:WG13,115.7814166666647,-38.68733333333269,100.82668,5698.0,32.0,3.8217356,0.053750332000000005,0.07351307,1.14,,,2.73635,0.36462405,2.213889,2.7540712000000003,,,,,,,0.019013807,8.07,,,,,8.622,,,,6.2,7.49,,6.44,,,7.53,7.3,,,,,,6.57,6.2,3.2,3.5,4.99,5.05,4.21,,5.71,5.54,5.48,7.58,7.51,,5.01,6.35,4.24,4.6140003,,,2.19,,2.71,,,,2.2800002,1.27,1.75,,1.57,,0.38,,,G5IV-V
07471709-3740422,NGC2451,WG11:WG12:WG13,116.82120833333134,-37.67838888888826,134.76758,5687.0,20.0,4.337581,0.02784283,-0.15924868,0.72,,,4.7408,0.36487967,4.7035,3.9868658,,,,,,,1.0499748,7.99,,,,,,,,,5.93,7.37,,6.23,,,7.28,7.3,,,,,,6.33,6.12,3.064,3.21,4.8,4.78,3.8799999,,5.47,5.415,5.18,7.34,7.31,,4.66,6.07,3.96,4.474,,,1.91,,,,,,2.1000001,1.47,,,1.49,,0.27,,,G1V
07411761-3722089,NGC2451,WG11:WG12:WG13,115.32337499999805,-37.369138888888266,306.7311,6172.0,6.0,3.6948838,0.034554295,-0.113230444,1.59,,,5.7018003,0.36516765,7.823712299999999,5.7644176,,,,,,,2.7721233,7.96,,,,,8.492,,,,6.0299997,7.35,,6.1299996,,,7.38,7.37,,,6.95,,,6.39,6.17,,3.27,4.78,4.81,3.947,,5.44,5.4300003,5.17,7.32,7.35,,4.74,6.04,3.96,4.4240002999999986,,,1.88,,2.53,,,,2.14,0.98,1.62,,1.44,,0.16,,,F6IV
07422768-3834230,NGC2451,WG11:WG12:WG13,115.61533333333134,-38.5730555555549,247.85074,6517.0,0.0,4.04,0.0,0.04,1.4568183,,,6.6260996,4.2426405,,,,,,,,,2.8735385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5II-III
07485034-3807068,NGC2451,WG11:WG12:WG13,117.209749999998,-38.118555555554906,351.20657,6314.0,0.0,3.88,0.0,-0.11,1.3650523,,,10.8505,0.49685395,27.765873,7.272176700000001,,,,,,,1.4692763999999998,8.17,,,,,9.362,,,,6.21,7.48,,6.09,,,7.41,7.57,,,7.45,,,6.351,6.1,3.894,2.89,4.8,4.71,4.157,,5.47,5.495,5.11,7.41,7.34,,4.83,6.01,4.12,4.394,,,2.45,,,,,,2.174,,,,1.43,,,,,F5IV-V
07451362-3812204,NGC2451,WG11:WG10:WG12:WG13,116.306749999998,-38.20566666666602,143.3733,5473.0,88.0,4.2872453,0.11849168,0.53807366,1.08,,,10.9705,0.3646026,4.320909,4.1368800000000014,,,,,,,-1.0,8.77,,,,,,,,,6.83,8.14,,6.95,,,8.06,7.84,,,7.58,,,6.84,6.71,3.55,4.13,5.35,5.59,4.54,,6.07,6.04,5.98,7.98,8.11,,5.49,6.85,4.77,5.214,,,2.63,2.97,3.09,,,,2.49,2.7,2.26,,2.01,,0.97,,,K0IV
07481289-3716457,NGC2451,WG11:WG12:WG13,117.05370833333134,-37.279361111110475,110.63389,6521.0,0.0,3.91,0.0,-0.04,1.4732126,,,11.218651,0.9185757,27.325272,6.525788,,,,,,,,8.09,,,,,,,,,6.36,7.67,,,,,7.46,,,,,,,7.1410003,,,2.85,5.28,4.56,4.777,,5.82,5.915,5.46,7.12,6.86,,4.78,6.4,,4.2639999999999985,,,2.36,,,,,,0.614,,,,2.06,,,,,F3V
07394770-3743365,NGC2451,WG11:WG12:WG13,114.94874999999806,-37.726805555554925,373.97806,6365.0,24.0,4.2949495,0.048606157,0.06574763,1.48,,,12.396951,0.3655362,9.326006,5.788246599999999,,,,,,,3.070465,8.19,,,,,,,,,6.27,7.46,,6.35,,,7.53,7.52,,,7.39,,,6.57,6.3,,3.45,5.05,4.98,4.187,,5.65,5.6800003,5.47,7.59,7.54,,5.06,6.29,4.27,4.624,,,2.09,,,,,,2.25,1.32,,,1.56,,0.39,,,F8V
07452095-3749529,NGC2451,WG11:WG12:WG13,116.3372916666647,-37.831361111110475,242.35088,6269.0,0.0,3.9,0.0,-0.1,1.3407731,,,13.52455,4.2426405,,,,,,,,,2.7075539,,,,,,,,,,6.43,,,6.51,,,7.45,7.61,,,7.43,,,6.501,,,2.96,5.72,4.54,3.8470001,,5.78,6.2949996,,7.57,7.52,,5.41,6.36,,4.274,,,2.69,,,,,,1.8440001,,1.52,,,,,,,F7IV
07450374-3806107,NGC2451,WG11:WG10:WG12:WG13,116.2655833333314,-38.10297222222158,171.03947,5881.0,0.0,4.41,0.0,-0.03,1.1076736,,,14.213901000000002,1.0418302,41.252586,9.780904,,,,,,,3.2045283,8.1,,,,,,,,,6.36,7.55,,6.47,,,7.57,7.87,,,8.01,,,6.6410003,,4.364,3.03,5.06,5.07,4.177,,5.74,5.855,5.41,7.59,7.7,,4.87,6.22,4.32,4.9040003,,,2.45,,,,,,2.724,,,,2.54,,,,,G0V
07472596-3748156,NGC2451,WG11:WG12:WG13,116.85816666666472,-37.804333333332686,120.27332,6003.0,0.0,4.18,0.0,-0.01,1.1883434,,,14.4762,3.0,,,,,,,,,3.2561924,,,,,,,,,,6.2,,,6.55,,,7.38,7.8,,,8.25,,,6.721,,,3.16,5.14,4.93,4.2269998,,6.04,6.745,,7.65,7.55,,5.61,6.17,,4.1540003,,,2.35,,,,,,2.5540001,,1.9399998,,,,,,,F9IV-V
07464553-3749339,NGC2451,WG11:WG10:WG12:WG13,116.68970833333135,-37.826083333332704,143.07152,5869.0,34.0,4.1111913,0.07827904,-0.30686206,0.95,,,14.5014,0.36490476,4.9030000000000005,3.9754255,,,,,,,2.3733118,7.93,,,,,,,,,5.85,7.16,,6.0299997,,,7.19,7.26,,,,,,6.23,6.09,,3.0900002,4.63,4.6,3.79,,5.26,5.265,5.0,7.17,7.19,,4.63,5.9,3.81,4.324,,,1.67,,,,,,1.91,0.93,,,1.33,,,,,G2V
07440992-3754528,NGC2451,WG11:WG10:WG12:WG13,116.04133333333138,-37.91466666666603,128.08296,5781.0,0.0,4.39,0.0,0.05,1.0795397,,,14.9515505,0.4087754,22.308008,6.166989,,,,,,,3.254426,8.19,,,,,,,,,6.35,7.66,,6.45,,,7.48,7.48,,,,,,6.761,,,3.16,5.2,4.95,4.3069997,,5.82,5.685,5.54,7.66,7.53,,4.89,6.27,4.49,4.784,,,2.51,,,,,,2.5640001,,,,1.78,,,,,G2V
07445457-3819061,NGC2451,WG11:WG12:WG13,116.22737499999805,-38.31836111111046,94.494644,6385.0,123.0,3.9900513,0.15893722,-0.12855591,1.58,,,14.9931,0.403946,19.982471,5.9676065000000005,,,,,,,3.3568954,7.97,,,,,,,,,6.0,7.09,,6.28,,,7.41,7.57,,,7.57,,,6.33,6.24,4.454,3.0600002,4.71,4.59,4.297,,5.34,5.435,5.24,7.38,7.33,,4.91,5.97,3.98,4.314,,,1.81,,,,,,1.86,,,,,,,,,F5IV-V
07424464-3806142,NGC2451,WG11:WG12:WG13,115.68599999999806,-38.10394444444381,240.10507,6377.0,219.0,4.0845103,0.26441002,-0.014382913,1.79,,,15.04315,0.38420373,18.590488,5.793839,,,,,,,3.220361,8.1,,,,,9.302,,,,6.18,7.2,,6.3,,,7.4,7.53,,,7.38,,,6.4900002,6.25,3.944,3.13,4.83,4.67,4.72,,5.45,5.555,5.3,7.43,7.42,,4.86,5.99,4.18,4.494,,,1.91,,,,,,2.02,1.04,,,1.59,,0.25,,,F7IV
07443639-3754018,NGC2451,WG11:WG10:WG12:WG13,116.15162499999805,-37.90049999999936,93.92243,5548.0,0.0,4.43,0.0,-0.05,0.99879414,,,15.2841,0.1740791,9.424,4.3912,,,,,,,3.5071597000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,7.85,,,6.4166636,,,,,,,,,,,,,,,,,,,,G5V
07454219-3744382,NGC2451,WG11:WG12:WG13,116.4257916666647,-37.74394444444381,265.2238,6331.0,0.0,4.01,0.0,0.0,1.3607646,,,15.4293,3.0,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F5V
07454586-3753499,NGC2451,WG11:WG10:WG12:WG13,116.44108333333135,-37.89719444444381,92.73195,5755.0,12.0,4.655806,0.13361629999999994,-0.07048268,1.9399999,,,15.84625,0.3676444,10.687273,6.1913633,,,,,,,3.3386085,8.05,,,,,,,,,6.0699997,7.259999799999999,,6.27,,,7.22,7.34,,,,,,6.4,6.23,3.474,3.19,4.99,4.85,4.12,,5.59,5.6800003,5.41,7.43,7.4,,4.77,6.07,3.92,4.454,,,1.98,3.33,,,,,2.17,1.48,,,1.74,,,,,G2V
07442926-3746443,NGC2451,WG11:WG10:WG12:WG13,116.1219166666647,-37.77897222222158,149.55508,5820.0,0.0,4.4,0.0,0.01,1.089381,,,16.122002,0.47943625,26.918999,7.0154733999999985,,,,,,,3.2914956,8.2,,,,,,,,,6.01,7.56,,6.31,,,7.49,7.49,,,7.58,,,6.5710000000000015,,4.024,3.16,4.97,5.0,4.177,,5.73,5.785,5.33,7.54,7.64,,4.7,6.16,4.15,4.5139999999999985,,,2.37,3.28,,,,,2.664,,,,2.01,,,,,G2V
07453760-3730270,NGC2451,WG11:WG10:WG12:WG13,116.40666666666472,-37.50749999999937,140.30103,5780.0,0.0,4.42,0.0,0.07,1.075907,,,16.205952,3.0356371,,,,,,,,,3.6,8.28,,,,,,,,,6.08,7.49,,6.59,,,7.41,7.52,,,7.93,,,6.5310000000000015,,4.1340002999999985,3.14,5.06,4.93,4.217,,5.85,5.995,5.36,7.8,7.82,,4.88,6.2,4.19,4.394,,,2.55,,,,,,,,2.54,,1.63,,,,,G2V
07435554-3811116,NGC2451,WG11:WG10:WG12:WG13,115.9814166666647,-38.186555555554904,119.94403,5970.0,49.0,4.7264339999999985,0.098413855,0.013746792,1.78,,,16.286001000000002,0.36664873,9.939545,6.2758255,,,,,,,3.373738,8.19,,,,,,,,,6.0299997,7.43,,6.3,,,7.4,7.47,,,7.2,,,6.36,6.24,,3.3300002,4.88,4.9,4.05,,5.5,5.665,5.41,7.41,7.45,,4.77,6.09,4.05,4.3640003,,,2.06,,,,,,2.1200001,1.5,,,1.84,,,,,G1V
07442323-3755284,NGC2451,WG11:WG12:WG13,116.0967916666647,-37.92455555555493,323.77927,6592.0,0.0,4.04,0.0,-0.12,1.4914976,,,16.6811,3.0290205,,,,,,,,,3.0700626,8.07,,,,,9.162,,,,6.09,7.34,,6.2,,,7.3,7.23,,,7.38,,,6.1110000000000015,6.23,4.404,2.87,5.1,4.63,4.4969997,,5.55,5.495,5.24,7.54,7.37,,4.86,5.95,3.78,4.204,,,2.22,,,,,,1.794,,,,1.6,,,,,F1V
